倔强,Star4,,,,,,,,,,,,,,,
倔强,"肖懿航,耀乐团",,,,,,,,,,,,,,,
倾世,霍建华,,,,,,,,,,,,,,,
傻笑,周杰伦,,,,,  /    袁咏琳,,,,,,,,,,
几点,陈冠希,,,,,  /    Mc Hotdog,,,,,  /    李璨琛,,,,,  /   
前传,林子祥,,,,,,,,,,,,,,,
匆匆,大学生播客,,,,,,,,,,,,,,,
十年,刘若英,,,,,,,,,,,,,,,
听海,"肖洒,乔维怡",,,,,,,,,,,,,,,
四季,"庞龙,吴碧霞",,,,,,,,,,,,,,,
坑爹,高维那,,,,,,,,,,,,,,,
声音,"李代沫,费玉清",,,,,,,,,,,,,,,
天台,"周杰伦,柯有伦,徐帆",,,,,,,,,,,,,,,
天命,"权振东,刘振宇",,,,,,,,,,,,,,,
天机,"阿信,魔幻力量",,,,,,,,,,,,,,,
天机,阿信/魔幻力量,,,,,,,,,,,,,,,
天空,"HAYA乐团,孙伯纶",,,,,,,,,,,,,,,
奇迹,江映蓉,,,,,,,,,,,,,,,
宁夏,郁可唯,,,,,,,,,,,,,,,
客梦,"周华健,张大春",,,,,,,,,,,,,,,
屋顶,"陶喆,关诗敏",,,,,,,,,,,,,,,
屋顶,"范玮琪,李建辉",,,,,,,,,,,,,,,
山河,韩磊,,,,,,,,,,,,,,,
征服,那英/梁博/张玮/多亮/张赫宣,,,,,,,,,,,,,,,
微光,华晨宇,,,,,,,,,,,,,,,
心情,"陈晓,赵丽颖",,,,,,,,,,,,,,,
恶人,孙子涵,,,,,  /    Xun,,,,,,,,,,
情圣,孙子涵,,,,,  /    常定晨,,,,,,,,,,
情话,徐良,,,,,,,,,,,,,,,
我们,羽泉,,,,,,,,,,,,,,,
我们,黑豹乐队,,,,,,,,,,,,,,,
我俩,"藤井美菜,李弘基",,,,,,,,,,,,,,,
打呼,"潘玮柏,杨丞琳",,,,,,,,,,,,,,,
指望,徐岑子,,,,,,,,,,,,,,,
故乡,旭日阳刚王旭,,,,,,,,,,,,,,,
故乡,帕尔哈提;王卓,,,,,,,,,,,,,,,
旅客,牛奶咖啡,,,,,,,,,,,,,,,
无泪,袁姗姗/韩栋,,,,,,,,,,,,,,,
无泪,袁姗姗    /    韩栋,,,,,,,,,,,,,,,
无言,"张赫宣,卓义峰",,,,,,,,,,,,,,,
无言,张赫宣/卓义峰,,,,,,,,,,,,,,,
星空,"刘雨欣,刘羽琦,杜沁怡,徐立",,,,,,,,,,,,,,,
是否,邓紫棋,,,,,,,,,,,,,,,
暴走,"王栎鑫,张杰",,,,,,,,,,,,,,,
最美,"陈羽凡,胡海泉",,,,,,,,,,,,,,,
枷锁,黑豹乐队,,,,,,,,,,,,,,,
桐花,钟欣桐,,,,,,,,,,,,,,,
残缺,李炜,,,,,,,,,,,,,,,
民生,豆豆,,,,,,,,,,,,,,,
民生,成龙+刘媛媛,,,,,,,,,,,,,,,
沐阳,演员王洋,,,,,,,,,,,,,,,
沐阳,王洋(演员),,,,,,,,,,,,,,,
沙滩,"范玮琪,曾静玟",,,,,,,,,,,,,,,
泡沫,邓紫棋,,,,,,,,,,,,,,,
波爷,"周杰伦,曾志伟,麦烝玮,雪糕,袁咏琳",,,,,,,,,,,,,,,
泪河,希亚zya,,,,,,,,,,,,,,,
泼墨,"周华健,张大春",,,,,,,,,,,,,,,
洁癖,"严爵,五月天",,,,,,,,,,,,,,,
流恋,"吴奇隆,严艺丹",,,,,,,,,,,,,,,
流恋,吴奇隆/严艺丹,,,,,,,,,,,,,,,
清唱,塔斯肯,,,,,,,,,,,,,,,
滚吧,莫龙丹,,,,,,,,,,,,,,,
满满,王铮亮/梁文音,,,,,,,,,,,,,,,
漂流,张恒远,,,,,,,,,,,,,,,
烟火,黎明,,,,,,,,,,,,,,,
热浪,"姚旭之,罗熙杰",,,,,,,,,,,,,,,
爱吧,崔天琪,,,,,,,,,,,,,,,
爱过,安以轩,,,,,,,,,,,,,,,
爱过,安以轩+陈楚生,,,,,,,,,,,,,,,
牵手,"丁泽强,徐林",,,,,,,,,,,,,,,
理想,赵雷,,,,,,,,,,,,,,,
画沙,周杰伦/袁咏琳,,,,,,,,,,,,,,,
画面,"梁晓雪,牛奶咖啡",,,,,,,,,,,,,,,
短发,"范玮琪,胡维纳",,,,,,,,,,,,,,,
秋蝉,"毛宁,麦子杰",,,,,,,,,,,,,,,
等待,"侯磊,朱国武",,,,,,,,,,,,,,,
答案,"杨坤,郭采洁",,,,,,,,,,,,,,,
给爱,"周艳泓,林依轮",,,,,,,,,,,,,,,
缘来,"王铮亮,潘辰",,,,,,,,,,,,,,,
美景,电影原声,,,,,,,,,,,,,,,
艳遇,"李泉,李昕芸",,,,,,,,,,,,,,,
虐心,"徐良,孙羽幽",,,,,,,,,,,,,,,
虐心,徐良,,,,,  /    孙羽幽,,,,,,,,,,
记忆,方力申,,,,,,,,,,,,,,,
趁早,"许诺,包文熙",,,,,,,,,,,,,,,
逆流,黄耀明,,,,,,,,,,,,,,,
邂逅,"徐良,杨洋",,,,,,,,,,,,,,,
铃铃,"萧敬腾,范玮琪",,,,,,,,,,,,,,,
零度,张敬轩,,,,,,,,,,,,,,,
青蛇,墨明棋妙,,,,,,,,,,,,,,,
面具,Star4,,,,,,,,,,,,,,,
风象,钟欣桐,,,,,,,,,,,,,,,
鸿雁,云杰/布仁巴雅尔,,,,,,,,,,,,,,,
龙文,陈奕迅,,,,,,,,,,,,,,,
？？,Eru,,,,,,,,,,,,,,,
？？,？？,,,,,,,,,,,,,,,
？？,Crayon Pop,,,,,,,,,,,,,,,
？？,孝琳(Sistar),,,,,,,,,,,,,,,
？？,"Eric Nam,？？ - Infinite",,,,,,,,,,,,,,,
GOOD爱,欧弟,,,,,,,,,,,,,,,
I Swear,"萧敬腾,B51造音乐团",,,,,,,,,,,,,,,
My Life,50 Cent/Eminem/Adam Levine,,,,,,,,,,,,,,,
Opening,华语群星,,,,,,,,,,,,,,,
Rise…,东方神起,,,,,,,,,,,,,,,
X-Party,MIC,,,,,,,,,,,,,,,
twinkle,少女时代-太蒂徐,,,,,,,,,,,,,,,
画心2,张靓颖,,,,,,,,,,,,,,,
18 Years,"苏志燮,启明星",,,,,,,,,,,,,,,
Bad Girl,"Marilyn Manson,Avril Lavigne",,,,,,,,,,,,,,,
Birthday,Selena Gomez & The Scene,,,,,,,,,,,,,,,
Fireball,"Pitbull,John Ryan",,,,,,,,,,,,,,,
Hangover,"Psy,Snoop Dogg",,,,,,,,,,,,,,,
La La La,"Shakira,Carlinhos Brown",,,,,,,,,,,,,,,
Only One,宝儿,,,,,,,,,,,,,,,
With You,"周笔畅,Epik High",,,,,,,,,,,,,,,
marry me,金贤重,,,,,,,,,,,,,,,
爱 2013,杨谨,,,,,,,,,,,,,,,
Apologize,James,,,,,,,,,,,,,,,
Delicious,Toheart(WooHyun&Key),,,,,,,,,,,,,,,
Gentleman,"戴爱玲,Victor Lau",,,,,,,,,,,,,,,
God Storm,纯音乐,,,,,,,,,,,,,,,
Iron Girl,"HA:TFELT,惠林 (Wonder Girls)",,,,,,,,,,,,,,,
Let It Go,"Various Artists,Marsha Milan Londoh,Willemijn Verk",,,,,,,,,,,,,,,
Let It Go,"Marsha Milan Londoh,Willemijn Verkaik,Nadezhda Pan",,,,,,,,,,,,,,,
Love Life,周杰伦,,,,,,,,,,,,,,,
One Woman,张靓颖,,,,,,,,,,,,,,,
Rebellion,"Linkin Park,Daron Malakian ",,,,,,,,,,,,,,,
Slow Down,Selena Gomez & The Scene,,,,,,,,,,,,,,,
That High,"Pitbull,Kelly Rowland",,,,,,,,,,,,,,,
This game,鈴木このみ,,,,,,,,,,,,,,,
Tico Tico,"Bebel Gilberto,朗朗",,,,,,,,,,,,,,,
Unlove Me,Leona Lewis,,,,,,,,,,,,,,,
slip away,刘德华,,,,,,,,,,,,,,,
一个人,"黄铃凯,吴青峰",,,,,,,,,,,,,,,
一剪梅,"胡彦斌,黄小琥",,,,,,,,,,,,,,,
七字绝,孟文豪,,,,,,,,,,,,,,,
为了爱,"刘庭羽,陆昱霖",,,,,,,,,,,,,,,
他的猫,"徐良,杨曦",,,,,,,,,,,,,,,
你懂得,小沈阳/沈春阳,,,,,,,,,,,,,,,
你懂的,"金莎,后弦",,,,,,,,,,,,,,,
你懂的,"李贵府,乐乐",,,,,,,,,,,,,,,
倾听我,林心如,,,,,,,,,,,,,,,
偏执面,"张惠妹,蛋堡",,,,,,,,,,,,,,,
十三点,容祖儿,,,,,,,,,,,,,,,
卷珠帘,"霍尊,费玉清",,,,,,,,,,,,,,,
厚脸皮,ella陈嘉桦,,,,,,,,,,,,,,,
后 (？),J-Min,,,,,,,,,,,,,,,
吵架歌,"汪苏泷,Hari",,,,,,,,,,,,,,,
哈你歌,"庾澄庆,徐熙娣",,,,,,,,,,,,,,,
坏女孩,ella陈嘉桦,,,,,,,,,,,,,,,
太疯癫,刘恺威,,,,,,,,,,,,,,,
套马杆,"乌兰图雅,乌日娜",,,,,,,,,,,,,,,
好时光,"霍建华,丁当",,,,,,,,,,,,,,,
小情歌,多亮/周笔畅,,,,,,,,,,,,,,,
小白脸,谢容儿/侯皓中,,,,,,,,,,,,,,,
开门红,"霍尊,艾菲",,,,,,,,,,,,,,,
微情歌,孙子涵,,,,,  /    李潇潇,,,,,,,,,,
忘情水,"胡海泉,田斯斯",,,,,,,,,,,,,,,
快乐送,"吴莫愁,庾澄庆,艾菲,黄晓明",,,,,,,,,,,,,,,
想你啦,"龙梅子,冷漠",,,,,,,,,,,,,,,
想归想,欧弟,,,,,,,,,,,,,,,
我最宅,"苍井空,果宝酱JAM",,,,,,,,,,,,,,,
我相信,中国好声音学员,,,,,,,,,,,,,,,
打架舞,"周杰伦,柯有伦,宋健彰,黄俊郎",,,,,,,,,,,,,,,
找自己,"李龙,MIC男团",,,,,,,,,,,,,,,
斑马线,唐朝乐队,,,,,,,,,,,,,,,
方向？,陈妍希,,,,,,,,,,,,,,,
无名花,蹇红,,,,,,,,,,,,,,,
无？果,严艺丹,,,,,,,,,,,,,,,
暖暖手,郭书瑶,,,,,,,,,,,,,,,
暖暖手,郭书瑶+井柏然,,,,,,,,,,,,,,,
流浪记,"吉克隽逸,谢安琪",,,,,,,,,,,,,,,
滴滴滴,许哲佩,,,,,,,,,,,,,,,
漂流木,"谢沛恩,韦礼安",,,,,,,,,,,,,,,
燕儿飞,"宋小宝,王一璠",,,,,,,,,,,,,,,
爱引力,唐嫣,,,,,,,,,,,,,,,
爱很美,sara,,,,,,,,,,,,,,,
爱很美,sara 刘佳,,,,,,,,,,,,,,,
爱最大,"谢霆锋,廿四味",,,,,,,,,,,,,,,
爱极限,许慧欣,,,,,,,,,,,,,,,
爱转动,"肖洒,唐一嘉",,,,,,,,,,,,,,,
牧马人,杨坤/丁丁/平安/金志文/关喆,,,,,,,,,,,,,,,
狠狠爱,"丁于,王琪玮",,,,,,,,,,,,,,,
玫瑰香,"范玮琪,胡维纳",,,,,,,,,,,,,,,
田园香,,,,,,,,,,,,,,,,
男人歌,"小沈阳,高进",,,,,,,,,,,,,,,
相思曲,张嘉倪,,,,,,,,,,,,,,,
相思网,"崔子格,徐誉滕",,,,,,,,,,,,,,,
相见欢,"熊汝霖,姚贝娜",,,,,,,,,,,,,,,
真的吗,"萧敬腾,刘锦泽",,,,,,,,,,,,,,,
秦淮景,徐惠芬,,,,,,,,,,,,,,,
美人鱼,鱼淼淼,,,,,,,,,,,,,,,
美术馆,电影原声,,,,,,,,,,,,,,,
老男孩,丽江四咖,,,,,,,,,,,,,,,
肩上蝶,金志文/汤晓菲,,,,,,,,,,,,,,,
自己人,那英,,,,,,,,,,,,,,,
自己人,那英+屠洪刚,,,,,,,,,,,,,,,
自己人,那英+  屠洪刚,,,,,,,,,,,,,,,
记事本,"范玮琪,曾静玟",,,,,,,,,,,,,,,
赛尔号,张杰,,,,,,,,,,,,,,,
超梦幻,郑爽,,,,,,,,,,,,,,,
野蔷薇,戴佩妮,,,,,,,,,,,,,,,
钱难赚,"柯有伦,宋健彰,黄俊郎",,,,,,,,,,,,,,,
马小跳,胡灵,,,,,,,,,,,,,,,
高八度,王菀之,,,,,,,,,,,,,,,
麦烝玮,周杰伦,,,,,,,,,,,,,,,
？？？,K.Will,,,,,,,,,,,,,,,
？？？,miss A,,,,,,,,,,,,,,,
？？？,Jay Park,,,,,,,,,,,,,,,
？？？,崔振赫,,,,,,,,,,,,,,,
？？？,"Navi,Kebee",,,,,,,,,,,,,,,
？？？,"宣美,Lena",,,,,,,,,,,,,,,
？？？,防弹少年团,,,,,,,,,,,,,,,
#Beautiful,"Mariah Carey,Miguel",,,,,,,,,,,,,,,
Con Locura,Sohanny Sua,,,,,,,,,,,,,,,
Easy Lover,"林志炫,萧敬腾",,,,,,,,,,,,,,,
Holy Grail,"Jay-Z,Justin Timberlake",,,,,,,,,,,,,,,
I Like You,GOT7,,,,,,,,,,,,,,,
I Love You,"鬼鬼,玉泽演",,,,,,,,,,,,,,,
Last Romeo,,,,,,,,,,,,,,,,
Le miracle,C&eacute;line Dion,,,,,,,,,,,,,,,
Suit & Tie,Justin Timberlake,,,,,  /    Jay-Z,,,,,,,,,,
Superpower,"Beyonce,Frank Ocean",,,,,,,,,,,,,,,
Talk Dirty,"Jason Derulo,2 Chainz",,,,,,,,,,,,,,,
Talk To Me,？？？,,,,,,,,,,,,,,,
The Shadow,宝儿,,,,,,,,,,,,,,,
伤+患者,李代沫,,,,,,,,,,,,,,,
你好吗!,易桀齐,,,,,,,,,,,,,,,
北京City,"苏醒,鲁赛赛",,,,,,,,,,,,,,,
她 (Live),王思远,,,,,,,,,,,,,,,
忐忑+Bad,张玮,,,,,,,,,,,,,,,
"爱,复活",李小璐,,,,,,,,,,,,,,,
画 (Live),赵雷,,,,,,,,,,,,,,,
？ ？？,文明真,,,,,,,,,,,,,,,
？ ？？,？？？,,,,,,,,,,,,,,,
？？？2,Cold Cherry,,,,,,,,,,,,,,,
7岁 (7？),JYJ,,,,,,,,,,,,,,,
It’s Over,李夏怡,,,,,,,,,,,,,,,
Jaeger Tech,Tom Morello,,,,,,,,,,,,,,,
LIKE A SOAP,东方神起,,,,,,,,,,,,,,,
Pacific Rim,Tom Morello,,,,,,,,,,,,,,,
Ringa Linga,太阳(BIGBANG),,,,,,,,,,,,,,,
Secret Love,"？？,Outsider",,,,,,,,,,,,,,,
Set Me Free,TAEYEON,,,,,,,,,,,,,,,
Stars Dance,Selena Gomez & The Scene,,,,,,,,,,,,,,,
Summer Time,"吉克隽逸,Snoop Dogg",,,,,,,,,,,,,,,
Super Woman,"萧敬腾,肖洒",,,,,,,,,,,,,,,
Tell Me Why,Toheart(WooHyun&Key),,,,,,,,,,,,,,,
The Monster,"Eminem,Rihanna",,,,,,,,,,,,,,,
Without You,"黄绮珊,The One",,,,,,,,,,,,,,,
baby sister,曾轶可+李霄云,,,,,,,,,,,,,,,
be with you,潘玮柏/akon,,,,,,,,,,,,,,,
why me 2010,李宇春,,,,,,,,,,,,,,,
失恋Style,丁丁,,,,,,,,,,,,,,,
有Me就好,alan,,,,,,,,,,,,,,,
Ain't Nobody,HA:TFELT,,,,,,,,,,,,,,,
Can’t Stop,CNBLUE,,,,,,,,,,,,,,,
Encore La La,郭静,,,,,,,,,,,,,,,
Endless Love,"萧敬腾,吴琼",,,,,,,,,,,,,,,
Gipsy Danger,电影原声,,,,,,,,,,,,,,,
Gwiyomi song,Hari,,,,,,,,,,,,,,,
HK Superstar,欧阳靖,,,,,,,,,,,,,,,
Run (奔跑),EXO-M,,,,,,,,,,,,,,,
Stay With Me,"太阳,G-Dragon",,,,,,,,,,,,,,,
Who You Love,"John Mayer,Katy Perry",,,,,,,,,,,,,,,
dancing girl,马赛克乐队,,,,,,,,,,,,,,,
in the ocean,"梁晓雪,魏如萱",,,,,,,,,,,,,,,
in the ocean,魏如萱+梁晓雪,,,,,,,,,,,,,,,
一夜惊喜,范冰冰&李治廷,,,,,,,,,,,,,,,
一夜惊喜,"范冰冰,李治廷",,,,,,,,,,,,,,,
一念执着,胡歌,,,,,,,,,,,,,,,
一无所有,"陈羽凡,陈俊豪",,,,,,,,,,,,,,,
一眼初春,"孙子涵,Xun,常定晨,小峰峰",,,,,,,,,,,,,,,
一见钟情,"柳岩,黄灿盛",,,,,,,,,,,,,,,
一言难尽,"陈羽凡,陈俊豪",,,,,,,,,,,,,,,
一起老去,"薛凯琪,陈意涵,杨子姗",,,,,,,,,,,,,,,
一路挺你,羽泉,,,,,,,,,,,,,,,
一路高飞,妞妞（好声音学员）,,,,,,,,,,,,,,,
一页台北,郭采洁,,,,,,,,,,,,,,,
三天三夜,"歌浴森,张玮",,,,,,,,,,,,,,,
三天三夜,歌浴森/张玮,,,,,,,,,,,,,,,
不再联系,"夏天Alex,崔子格",,,,,,,,,,,,,,,
不如今晚,"陈慧琳,郑伊健,梁家辉",,,,,,,,,,,,,,,
不盲不爱,"刘德华,郑秀文",,,,,,,,,,,,,,,
为梦痴狂,"常石磊,孙伯纶,于超颖,霍尊,郭一帆",,,,,,,,,,,,,,,
为梦而狂,"关喆,茜拉",,,,,,,,,,,,,,,
为爱启丞,杨丞琳,,,,,,,,,,,,,,,
为爱相随,"韩雷,路默依",,,,,,,,,,,,,,,
九个太阳,周晓鸥,,,,,,,,,,,,,,,
九月鹰飞,"李治廷,黄龄",,,,,,,,,,,,,,,
五环之歌,"王麟,南城二哥",,,,,,,,,,,,,,,
亲密爱人,"胡海泉,田斯斯",,,,,,,,,,,,,,,
什么什么,尚雯婕,,,,,,,,,,,,,,,
传奇罪人,李克勤,,,,,,,,,,,,,,,
你是女生,80年代组合,,,,,,,,,,,,,,,
你的眼睛,"陈羽凡,米可",,,,,,,,,,,,,,,
保龄男孩,电影原声,,,,,,,,,,,,,,,
兄弟一起,胡志辉,,,,,,,,,,,,,,,
全城热恋,bobo,,,,,,,,,,,,,,,
分手分手,,,,,,,,,,,,,,,,
分手天才,,,,,,,,,,,,,,,,
勇敢一点,弦子,,,,,,,,,,,,,,,
北京北京,James,,,,,,,,,,,,,,,
北京北京,"梁博,黄勇",,,,,,,,,,,,,,,
北京北京,梁博/黄勇,,,,,,,,,,,,,,,
千年之恋,"呼斯楞,央吉玛",,,,,,,,,,,,,,,
单人季节,"单色凌,伽菲珈而",,,,,,,,,,,,,,,
单身情歌,"陈羽凡,陈俊豪",,,,,,,,,,,,,,,
南屏晚钟,"胡海泉,范玮琪",,,,,,,,,,,,,,,
原来有你,"郑源,郑东",,,,,,,,,,,,,,,
原来的我,"范玮琪,曾静玟",,,,,,,,,,,,,,,
友情岁月,黄晓明/余文乐/阮经天,,,,,,,,,,,,,,,
友情岁月,黄晓明,,,,,  /    余文乐,,,,,  /    阮经天,,,,,
只得一生,罗大佑,,,,,,,,,,,,,,,
告别飞行,陶喆,,,,,,,,,,,,,,,
回家的路,"曾一鸣,尹熙水,金贵晟",,,,,,,,,,,,,,,
城市人间,"周笔畅,陈珊妮",,,,,,,,,,,,,,,
多么爱你,零点乐队,,,,,,,,,,,,,,,
夜(live版),刘欢,,,,,,,,,,,,,,,
夜夜夜夜,金池/熊天平,,,,,,,,,,,,,,,
大彻大悟,徐一鸣,,,,,,,,,,,,,,,
大闹天宫,"毕夏,张恒远",,,,,,,,,,,,,,,
天天想你,"萧敬腾,林惠敏",,,,,,,,,,,,,,,
天天想你,"满文军,南方二重唱",,,,,,,,,,,,,,,
头发湿的,中国星力量学员,,,,,,,,,,,,,,,
她 (新编),马上又,,,,,,,,,,,,,,,
好为仁师,"周晋进,励敏",,,,,,,,,,,,,,,
如此珍惜,"黄征,张歆艺",,,,,,,,,,,,,,,
妙手空空,成龙/周华健/张震岳,,,,,,,,,,,,,,,
守护天使,"陈宇浩,西单女孩",,,,,,,,,,,,,,,
寂寞先生,刘悦/曹格,,,,,,,,,,,,,,,
左右为难,"陈羽凡,黄永卓",,,,,,,,,,,,,,,
幸福宣言,"孙楠,罗中旭",,,,,,,,,,,,,,,
幸福朝阳,丁晓红,,,,,,,,,,,,,,,
幸福来了,"光良,江美琪",,,,,,,,,,,,,,,
幸福的糖,许慧欣,,,,,,,,,,,,,,,
幸运符号,TFBOYS,,,,,,,,,,,,,,,
张灯结彩,"阿宝,王二妮",,,,,,,,,,,,,,,
往前一步,孟非,,,,,,,,,,,,,,,
微笑上海,群星,,,,,,,,,,,,,,,
心的节奏,G.E.M.邓紫棋,,,,,,,,,,,,,,,
快乐舞曲,丁晓红,,,,,,,,,,,,,,,
快门慢舞,"Darren,李心艾",,,,,,,,,,,,,,,
情深意长,央吉玛,,,,,,,,,,,,,,,
惊鸿一面,"许嵩,黄龄",,,,,,,,,,,,,,,
惯性冬眠,钟欣桐,,,,,,,,,,,,,,,
我不难过,"曾静玟,胡维纳",,,,,,,,,,,,,,,
我们的爱,"陈羽凡,韦婕",,,,,,,,,,,,,,,
我就是我,ella陈嘉桦,,,,,,,,,,,,,,,
我最摇摆,"贾剑龙,耀乐团",,,,,,,,,,,,,,,
我爱的你,"严宽,杜若溪",,,,,,,,,,,,,,,
我的秘密,邓紫棋,,,,,,,,,,,,,,,
我给的爱,"萧敬腾,田雨莫",,,,,,,,,,,,,,,
我要给你,庾澄庆/吴莫愁,,,,,,,,,,,,,,,
报告老板,"白客,小爱,子墨,本煜",,,,,,,,,,,,,,,
故乡的云,"刘明辉,扎西顿珠",,,,,,,,,,,,,,,
文化中国,丁晓红,,,,,,,,,,,,,,,
无&bull;果,严艺丹,,,,,,,,,,,,,,,
无声情歌,"辛晓琪,齐秦",,,,,,,,,,,,,,,
无聊的狠,"关喆,郭涛,高虎",,,,,,,,,,,,,,,
明天以后,戴佩妮,,,,,,,,,,,,,,,
春花秋叶,梁咏琪,,,,,,,,,,,,,,,
最佳听众,"韩庚,萧亚轩",,,,,,,,,,,,,,,
最后情人,容祖儿,,,,,,,,,,,,,,,
最深的痛,一加一组合,,,,,,,,,,,,,,,
海宝来了,张韶涵,,,,,,,,,,,,,,,
海阔天空,邓晓坤,,,,,,,,,,,,,,,
海阔天空,"丁泽强,卢望",,,,,,,,,,,,,,,
点亮未来,"张靓颖,金秀贤,张杰,噶丽娅",,,,,,,,,,,,,,,
爱上你了,"张柏芝,黄维德",,,,,,,,,,,,,,,
爱小于三,陈威全,,,,,,,,,,,,,,,
爱很简单,"萧敬腾,唐一嘉",,,,,,,,,,,,,,,
爱情限定,刘若英,,,,,,,,,,,,,,,
爱情限定,纯音乐,,,,,,,,,,,,,,,
爱我别走,"范玮琪,王矜霖",,,,,,,,,,,,,,,
爱是你我,"李维真,谢丹",,,,,,,,,,,,,,,
爱是你我,李维真/谢丹,,,,,,,,,,,,,,,
爱的力量,旭日阳刚王旭,,,,,,,,,,,,,,,
爱终人散,范冰冰,,,,,,,,,,,,,,,
爱过留情,"崔子格,刘雨潼",,,,,,,,,,,,,,,
爸比宝贝,"崔天琪,钟伟强",,,,,,,,,,,,,,,
猫鼠游戏,"阿雅,张馨予,刘怡君,刘凡菲,黄一琳",,,,,,,,,,,,,,,
玩转世界,俞思远,,,,,,,,,,,,,,,
玫瑰人生,"苏菲·玛索,刘欢",,,,,,,,,,,,,,,
生命阳光,解小东,,,,,,,,,,,,,,,
生如夏花,MIC,,,,,,,,,,,,,,,
男人好难,"沙宝亮,黄渤",,,,,,,,,,,,,,,
画(live版),赵雷,,,,,,,,,,,,,,,
碳粉知己,"周艳泓,师鹏",,,,,,,,,,,,,,,
秋天的风,"郑源,郑东",,,,,,,,,,,,,,,
等你爱我,王琪玮/多亮,,,,,,,,,,,,,,,
等你爱我,"邓小坤,郭帅",,,,,,,,,,,,,,,
等待绽放,高宇,,,,,,,,,,,,,,,
给力青春,天娱群星,,,,,,,,,,,,,,,
花房姑娘,"李倩,籍俪",,,,,,,,,,,,,,,
花房姑娘,魏语诺/林志炫,,,,,,,,,,,,,,,
花桥流水,高安/纳兰珠儿,,,,,,,,,,,,,,,
蝴蝶自在,齐秦+  齐...,,,,,,,,,,,,,,,
让爱从头,周晓欧,,,,,,,,,,,,,,,
说你爱我,"张睿,许艺娜",,,,,,,,,,,,,,,
身在梁山,"周华健,张大春",,,,,,,,,,,,,,,
那个女孩,"陶喆,卢广仲",,,,,,,,,,,,,,,
那些花儿,"六弦,王矜霖",,,,,,,,,,,,,,,
醉过以后,郭斯炫,,,,,,,,,,,,,,,
陪你幸福,"李承铉,安以轩",,,,,,,,,,,,,,,
青春再见,"水木年华,老狼,李健,叶世荣",,,,,,,,,,,,,,,
风吹麦浪,"李健,孙俪",,,,,,,,,,,,,,,
风吹麦浪,"蔡明,潘长江",,,,,,,,,,,,,,,
黄河长江,"张雨生,杨培安",,,,,,,,,,,,,,,
黑暗骑士,"林俊杰,阿信",,,,,,,,,,,,,,,
黑白之间,"戚薇,范逸臣",,,,,,,,,,,,,,,
？？？？,"Jay Park,Simon Dominic,Gray",,,,,,,,,,,,,,,
Cliff Tension,韩国原声带,,,,,,,,,,,,,,,
Funny Partner,"戴燕妮,张柏鸣",,,,,,,,,,,,,,,
Just A Memory,电影原声,,,,,,,,,,,,,,,
